,Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life
10024,Calumet Beach,22.4,1.31,1.405,0.159,3.0,10.6
11529,Ohio Street Beach,21.3,14.85,1.5930000000000002,0.131,3.0,8.5
9100,Montrose Beach,21.0,5.3,1.732,0.281,4.0,11.1
8421,Ohio Street Beach,20.7,2.5,1.81,0.163,2.0,10.8
10158,Osterman Beach,22.3,11.14,1.435,0.271,4.0,10.6
699,Ohio Street Beach,16.2,4.13,1.646,0.159,3.0,11.7
6066,Montrose Beach,17.4,0.69,1.726,0.15,2.0,11.9
6766,Ohio Street Beach,22.4,1.25,1.694,0.17,3.0,11.3
10090,Osterman Beach,21.5,13.19,1.444,0.349,3.0,10.6
1283,Rainbow Beach,15.5,0.65,1.4569999999999999,0.11,3.0,11.6
11501,Ohio Street Beach,24.5,17.8,1.7469999999999999,0.163,5.0,8.7
7516,Ohio Street Beach,17.9,14.25,1.943,0.408,4.0,11.0
5542,Ohio Street Beach,16.3,2.96,1.726,0.217,4.0,11.6
3068,Rainbow Beach,19.1,0.69,1.6219999999999999,0.121,7.0,10.7
4893,Montrose Beach,14.8,0.32,1.673,0.149,3.0,12.3
3186,Calumet Beach,21.1,0.86,1.473,0.122,2.0,10.6
1969,Montrose Beach,17.4,1.35,1.6580000000000001,0.196,3.0,11.0
1747,Ohio Street Beach,17.1,0.73,1.776,0.168,3.0,11.2
8690,Calumet Beach,21.6,1.34,1.482,0.076,3.0,11.0
9653,Osterman Beach,23.5,12.03,1.415,0.278,4.0,10.8
2613,Rainbow Beach,20.6,0.53,1.54,0.11,9.0,11.1
3403,63rd Street Beach,16.4,0.52,1.662,0.1,4.0,11.0
8519,Calumet Beach,20.1,1.4,1.504,0.09699999999999999,3.0,11.0
3617,Osterman Beach,16.1,0.85,1.209,0.084,5.0,11.1
4246,Calumet Beach,19.5,1.61,1.415,0.106,6.0,10.2
2246,Montrose Beach,16.8,0.93,1.65,0.156,4.0,10.9
7462,Ohio Street Beach,19.4,2.83,1.604,0.16399999999999998,2.0,11.0
1332,Calumet Beach,19.2,1.0,1.462,0.151,3.0,11.0
2314,Calumet Beach,20.5,0.74,1.432,0.106,3.0,10.8
1151,Calumet Beach,18.8,1.04,1.449,0.09300000000000001,2.0,11.0
3000,Osterman Beach,20.8,2.92,1.337,0.19899999999999998,2.0,11.3
11292,Osterman Beach,22.6,0.72,1.433,0.158,4.0,9.9
2689,Ohio Street Beach,19.6,1.97,1.7630000000000001,0.162,2.0,10.9
10653,Calumet Beach,23.3,0.98,1.4169999999999998,0.078,3.0,10.4
1089,63rd Street Beach,17.0,1.13,1.66,0.13699999999999998,3.0,11.9
5992,Ohio Street Beach,18.6,0.92,1.768,0.14,3.0,11.5
3009,Calumet Beach,21.5,0.89,1.4369999999999998,0.129,2.0,10.6
957,Calumet Beach,17.8,1.22,1.4469999999999998,0.109,3.0,11.1
2746,63rd Street Beach,19.3,1.74,1.81,0.32299999999999995,4.0,11.2
3433,Ohio Street Beach,19.5,0.78,1.474,0.10800000000000001,2.0,10.7
11412,Osterman Beach,23.5,4.09,1.325,0.225,3.0,9.5
1965,Ohio Street Beach,17.0,0.87,1.7890000000000001,0.11199999999999999,3.0,11.1
9531,Montrose Beach,23.1,6.67,1.736,0.361,3.0,11.0
5391,Osterman Beach,14.3,0.46,1.28,0.091,6.0,12.0
6602,Rainbow Beach,20.8,0.75,1.585,0.08900000000000001,6.0,11.2
11142,Osterman Beach,22.5,0.88,1.406,0.141,2.0,10.0
2507,Calumet Beach,20.0,0.74,1.405,0.057999999999999996,2.0,10.7
5474,Montrose Beach,16.2,0.22,1.608,0.162,3.0,12.1
7808,Calumet Beach,18.2,4.45,1.63,0.25,5.0,11.2
5180,Osterman Beach,13.8,0.63,1.263,0.131,2.0,12.1
7509,Calumet Beach,18.2,3.94,1.5719999999999998,0.309,8.0,11.2
11487,Ohio Street Beach,23.4,17.62,1.761,0.078,3.0,8.8
7337,Ohio Street Beach,17.6,3.51,1.8519999999999999,0.11900000000000001,2.0,11.1
1848,Rainbow Beach,16.1,3.06,1.599,0.235,4.0,11.3
3019,Ohio Street Beach,19.7,0.95,1.724,0.157,2.0,10.8
6829,Rainbow Beach,13.0,0.6,1.676,0.099,3.0,11.1
8171,Calumet Beach,20.2,2.76,1.432,0.09,3.0,11.1
6689,Montrose Beach,14.3,0.86,1.699,0.09,6.0,11.7
2070,Calumet Beach,18.4,1.23,1.5619999999999998,0.11599999999999999,3.0,10.8
4428,Calumet Beach,18.5,1.42,1.5490000000000002,0.115,2.0,12.7
8494,Montrose Beach,19.5,2.23,1.742,0.155,3.0,11.2
8803,Ohio Street Beach,20.5,2.59,1.7690000000000001,0.076,6.0,10.7
818,63rd Street Beach,16.3,1.66,1.633,0.209,3.0,12.0
11032,Calumet Beach,23.4,0.65,1.4269999999999998,0.192,3.0,10.1
11559,Montrose Beach,17.3,0.29,1.595,0.10099999999999999,6.0,9.5
6492,Ohio Street Beach,20.8,1.18,1.743,0.163,2.0,11.4
3733,Osterman Beach,17.4,1.49,1.383,0.222,4.0,11.0
10086,Ohio Street Beach,21.9,139.37,1.8519999999999999,0.243,3.0,10.4
2726,Rainbow Beach,19.3,2.44,1.607,0.281,4.0,11.0
1385,Osterman Beach,18.6,3.09,1.286,0.16,3.0,11.9
6307,Calumet Beach,22.1,0.87,1.463,0.095,2.0,11.6
10896,Ohio Street Beach,23.4,24.06,1.8030000000000002,0.073,4.0,9.9
10164,Calumet Beach,22.5,1.34,1.4969999999999999,0.182,5.0,10.6
410,Calumet Beach,19.0,1.61,1.327,0.113,2.0,11.4
4920,63rd Street Beach,19.5,0.46,1.821,0.17300000000000001,7.0,11.9
2020,Montrose Beach,18.0,0.61,1.661,0.171,3.0,10.9
10989,Calumet Beach,23.9,1.3,1.4709999999999999,0.161,3.0,10.2
4560,Calumet Beach,17.5,1.01,1.359,0.077,3.0,12.5
9122,Montrose Beach,20.8,6.06,1.7280000000000002,0.298,4.0,11.1
5837,Osterman Beach,19.2,1.1,1.3730000000000002,0.20600000000000002,4.0,11.8
9530,Calumet Beach,23.4,1.41,1.4480000000000002,0.20600000000000002,3.0,10.8
7114,Calumet Beach,17.7,9.28,1.5659999999999998,0.231,4.0,11.4
3374,Rainbow Beach,15.1,0.85,1.32,0.09300000000000001,6.0,10.6
9013,Osterman Beach,20.7,0.77,1.406,0.142,3.0,10.9
3895,Rainbow Beach,17.3,1.12,1.671,0.106,4.0,10.6
5479,63rd Street Beach,19.6,0.31,1.742,0.165,3.0,11.6
8466,Montrose Beach,19.7,2.29,1.729,0.12,2.0,11.2
541,Calumet Beach,20.8,2.08,1.475,0.18600000000000003,3.0,11.3
5940,Ohio Street Beach,18.8,0.8,1.7630000000000001,0.126,4.0,11.5
6685,Ohio Street Beach,21.0,1.32,1.7530000000000001,0.07,4.0,11.3
6857,Osterman Beach,14.4,25.84,1.435,0.493,6.0,11.5
5913,63rd Street Beach,18.9,0.69,1.851,0.141,4.0,11.5
11318,Ohio Street Beach,25.2,4.09,1.85,0.196,3.0,9.3
3807,Ohio Street Beach,18.0,1.03,1.7890000000000001,0.161,4.0,10.6
5016,Calumet Beach,17.4,1.6,1.422,0.095,5.0,12.0
10597,Osterman Beach,22.9,1.52,1.27,0.10300000000000001,3.0,10.4
2494,Rainbow Beach,19.4,0.67,1.547,0.099,6.0,11.1
4768,Rainbow Beach,19.8,1.17,1.6480000000000001,0.156,3.0,11.9
1305,63rd Street Beach,18.4,0.5,1.651,0.086,7.0,11.7
7772,Ohio Street Beach,17.5,10.71,1.929,0.387,6.0,11.0
2017,Rainbow Beach,17.8,0.93,1.538,0.139,3.0,11.2
10602,Ohio Street Beach,23.8,6.41,1.76,0.10300000000000001,2.0,10.1
10892,Ohio Street Beach,23.4,23.47,1.901,0.132,3.0,9.9
5147,Montrose Beach,13.7,0.38,1.5959999999999999,0.154,3.0,12.3
10385,Montrose Beach,21.9,1.5,1.719,0.271,2.0,10.7
4062,Rainbow Beach,18.4,0.8,1.59,0.105,8.0,9.0
1684,Calumet Beach,19.0,1.45,1.525,0.126,2.0,10.9
3978,Calumet Beach,21.3,3.31,1.581,0.165,2.0,10.2
4107,Montrose Beach,18.0,0.44,1.6740000000000002,0.138,4.0,10.4
1303,Rainbow Beach,16.4,0.64,1.5590000000000002,0.081,4.0,11.5
11165,Montrose Beach,21.9,0.32,1.746,0.09,8.0,10.2
2804,Rainbow Beach,18.9,2.07,1.6019999999999999,0.26,5.0,11.0
11413,Montrose Beach,23.2,2.07,1.6059999999999999,0.16899999999999998,4.0,9.9
5990,Montrose Beach,17.4,0.96,1.6869999999999998,0.188,2.0,11.9
2544,63rd Street Beach,20.2,0.46,1.6769999999999998,0.10099999999999999,4.0,11.3
3425,Rainbow Beach,15.3,1.16,1.486,0.10300000000000001,4.0,10.8
3995,Ohio Street Beach,18.3,0.83,1.8419999999999999,0.17800000000000002,3.0,10.6
8651,Montrose Beach,20.7,2.18,1.719,0.114,9.0,11.2
10485,Osterman Beach,21.3,4.2,1.391,0.233,3.0,10.5
3655,Calumet Beach,18.7,1.83,1.297,0.08,6.0,10.4
9242,Ohio Street Beach,21.5,1.45,1.766,0.14,3.0,10.6
5190,63rd Street Beach,15.8,0.39,1.814,0.156,3.0,11.7
4416,Rainbow Beach,15.8,0.77,1.569,0.102,6.0,12.4
2009,Osterman Beach,17.2,1.3,1.338,0.16399999999999998,3.0,11.6
1839,Montrose Beach,16.5,2.83,1.6769999999999998,0.258,3.0,11.0
8629,Montrose Beach,21.3,2.89,1.751,0.14800000000000002,5.0,11.2
11405,Ohio Street Beach,23.3,18.78,1.766,0.156,3.0,9.0
4853,Calumet Beach,16.0,1.19,1.4269999999999998,0.08,2.0,12.0
9012,Montrose Beach,20.8,0.56,1.719,0.175,3.0,11.1
9843,Osterman Beach,22.4,4.68,1.4,0.311,4.0,10.7
7453,Ohio Street Beach,19.6,2.5,1.6369999999999998,0.175,4.0,11.0
10423,Calumet Beach,22.1,0.47,1.5230000000000001,0.18,6.0,10.5
5654,Calumet Beach,18.0,1.33,1.5290000000000001,0.146,5.0,11.8
9905,Ohio Street Beach,22.0,201.08,1.8030000000000002,0.316,8.0,10.4
9181,Osterman Beach,22.4,5.85,1.4140000000000001,0.228,4.0,10.9
11321,Osterman Beach,23.8,0.48,1.5130000000000001,0.23800000000000002,2.0,9.8
6123,Montrose Beach,16.9,0.68,1.734,0.16899999999999998,2.0,11.9
493,Calumet Beach,19.2,1.0,1.412,0.099,2.0,11.3
6061,Osterman Beach,17.0,1.12,1.42,0.177,3.0,11.7
4458,Rainbow Beach,16.5,0.69,1.47,0.154,3.0,12.3
3191,Rainbow Beach,18.3,0.76,1.607,0.10099999999999999,7.0,10.8
6494,Calumet Beach,20.3,0.93,1.4769999999999999,0.069,3.0,11.6
348,Calumet Beach,18.6,3.47,1.516,0.22,4.0,11.4
7726,Montrose Beach,18.6,2.06,1.7590000000000001,0.295,2.0,11.5
4504,Calumet Beach,16.9,1.8,1.453,0.105,3.0,12.6
7929,Osterman Beach,18.3,14.04,1.412,0.193,4.0,11.2
2717,Montrose Beach,18.7,2.26,1.631,0.361,4.0,10.8
11330,Ohio Street Beach,24.7,6.01,1.905,0.18899999999999997,3.0,9.3
4631,Rainbow Beach,20.5,0.39,1.55,0.179,4.0,12.1
2348,Ohio Street Beach,19.1,1.02,1.6780000000000002,0.106,4.0,11.0
10864,Ohio Street Beach,24.7,10.55,1.8219999999999998,0.147,3.0,9.9
10688,Ohio Street Beach,23.2,15.47,1.8769999999999998,0.099,3.0,10.1
2302,Calumet Beach,20.4,0.7,1.423,0.11800000000000001,3.0,10.8
10927,Osterman Beach,22.5,0.49,1.3969999999999998,0.16899999999999998,3.0,10.1
3058,63rd Street Beach,19.3,0.47,1.815,0.13699999999999998,7.0,11.1
3715,Osterman Beach,17.4,2.39,1.294,0.259,4.0,11.0
4020,Calumet Beach,19.9,1.63,1.538,0.126,2.0,10.2
1132,Rainbow Beach,16.2,1.14,1.42,0.10400000000000001,4.0,11.7
8799,Ohio Street Beach,20.7,2.2,1.818,0.07,5.0,10.7
10814,Montrose Beach,22.7,0.49,1.73,0.098,4.0,10.5
2370,Montrose Beach,17.5,0.33,1.6440000000000001,0.10400000000000001,5.0,10.9
5260,Rainbow Beach,19.4,0.65,1.4969999999999999,0.153,7.0,11.6
752,Montrose Beach,15.5,24.98,1.619,0.409,4.0,11.3
11498,Montrose Beach,22.6,0.99,1.6669999999999998,0.14400000000000002,2.0,9.6
8565,Osterman Beach,21.4,1.76,1.439,0.159,3.0,11.0
9584,Ohio Street Beach,22.8,291.26,1.805,0.205,4.0,10.6
1211,Osterman Beach,16.8,2.79,1.341,0.195,3.0,12.0
4521,Rainbow Beach,18.5,0.34,1.579,0.151,3.0,12.2
4939,Osterman Beach,16.5,0.84,1.439,0.11199999999999999,7.0,12.3
8158,Montrose Beach,20.0,9.5,1.7109999999999999,0.17300000000000001,3.0,11.3
782,Montrose Beach,15.3,17.91,1.578,0.35700000000000004,4.0,11.3
3631,Rainbow Beach,15.8,1.08,1.455,0.081,5.0,10.7
590,Montrose Beach,16.8,25.56,1.673,0.503,6.0,11.4
1084,Calumet Beach,21.2,2.28,1.374,0.133,2.0,10.9
10452,Montrose Beach,21.2,8.71,1.702,0.37,5.0,10.7
2328,Montrose Beach,17.6,0.42,1.595,0.14800000000000002,2.0,10.9
193,Montrose Beach,16.0,0.4,1.364,0.155,3.0,11.7
6352,Osterman Beach,18.4,0.47,1.4080000000000001,0.09699999999999999,7.0,11.7
826,Calumet Beach,19.1,1.19,1.4509999999999998,0.139,2.0,11.0
975,Ohio Street Beach,16.9,4.42,1.5519999999999998,0.127,3.0,11.5
3621,63rd Street Beach,16.2,0.88,1.5830000000000002,0.078,6.0,10.9
9133,Ohio Street Beach,21.3,3.1,1.815,0.212,4.0,10.6
5803,Ohio Street Beach,18.7,0.8,1.7369999999999999,0.22,5.0,11.5
4492,Calumet Beach,16.9,1.73,1.41,0.122,4.0,12.6
1073,63rd Street Beach,17.4,1.11,1.642,0.135,4.0,11.9
8868,Montrose Beach,19.8,0.51,1.7519999999999998,0.085,6.0,11.1
3053,Montrose Beach,17.8,0.62,1.75,0.139,7.0,10.8
11157,Montrose Beach,22.4,0.77,1.6569999999999998,0.124,3.0,10.3
4380,Ohio Street Beach,19.1,1.5,1.6059999999999999,0.077,3.0,10.5
7890,Osterman Beach,17.7,31.11,1.3530000000000002,0.17600000000000002,6.0,11.2
4867,Calumet Beach,22.4,0.71,1.4380000000000002,0.11199999999999999,2.0,12.1
3170,Montrose Beach,18.5,0.25,1.695,0.135,9.0,10.7
9289,Osterman Beach,22.8,2.19,1.393,0.19,2.0,10.9
6509,Calumet Beach,23.1,2.1,1.4580000000000002,0.102,2.0,11.6
9912,Osterman Beach,21.5,8.02,1.3940000000000001,0.289,7.0,10.7
11551,Ohio Street Beach,21.9,13.79,1.693,0.09699999999999999,3.0,8.4
10867,Osterman Beach,24.5,0.38,1.4180000000000001,0.136,3.0,10.3
6438,Calumet Beach,23.7,2.03,1.463,0.134,4.0,11.6
8773,Osterman Beach,20.0,0.98,1.393,0.11699999999999999,5.0,11.0
2895,63rd Street Beach,20.4,1.13,1.774,0.235,4.0,11.2
5547,Calumet Beach,18.0,1.06,1.442,0.133,5.0,11.8
1210,Montrose Beach,16.5,1.56,1.653,0.157,3.0,11.1
8944,Calumet Beach,22.3,0.78,1.4769999999999999,0.153,3.0,10.9
11558,Ohio Street Beach,21.8,17.52,1.7269999999999999,0.075,8.0,8.4
11463,Montrose Beach,21.2,0.4,1.611,0.109,3.0,9.8
9913,Ohio Street Beach,21.7,941.28,1.775,0.205,8.0,10.4
4935,Ohio Street Beach,19.5,1.39,1.6340000000000001,0.08800000000000001,3.0,11.9
2329,Osterman Beach,16.9,0.76,1.2819999999999998,0.126,2.0,11.5
6828,Ohio Street Beach,21.8,1.32,1.7930000000000001,0.087,2.0,11.3
1304,Calumet Beach,19.8,0.95,1.4340000000000002,0.059000000000000004,3.0,10.9
6619,Ohio Street Beach,21.0,1.23,1.77,0.1,5.0,11.3
4443,Montrose Beach,16.6,0.23,1.547,0.129,3.0,10.2
8087,Calumet Beach,20.3,3.14,1.464,0.124,2.0,11.1
1745,Montrose Beach,17.5,9.73,1.579,0.231,4.0,11.0
2850,Montrose Beach,19.0,3.26,1.69,0.237,4.0,10.8
9241,Osterman Beach,21.7,3.8,1.38,0.171,3.0,10.9
8496,Ohio Street Beach,19.7,2.05,1.828,0.11199999999999999,3.0,10.8
770,Montrose Beach,15.2,24.57,1.545,0.406,4.0,11.3
7299,Ohio Street Beach,18.8,2.58,1.7109999999999999,0.122,6.0,11.0
6843,63rd Street Beach,13.5,2.18,2.0069999999999997,0.461,4.0,11.2
2309,63rd Street Beach,20.3,0.9,1.726,0.196,3.0,11.3
7866,Osterman Beach,18.2,32.45,1.379,0.293,7.0,11.2
5528,Montrose Beach,15.3,0.92,1.655,0.29,5.0,12.1
11320,Montrose Beach,24.0,0.84,1.8090000000000002,0.275,2.0,10.1
8097,Calumet Beach,20.4,3.09,1.4569999999999999,0.155,3.0,11.1
3515,Calumet Beach,19.1,3.05,1.1059999999999999,0.107,4.0,10.4
5593,Ohio Street Beach,16.1,2.28,1.766,0.23600000000000002,4.0,11.6
9539,Montrose Beach,24.1,10.74,1.751,0.377,4.0,11.0
3459,Rainbow Beach,14.4,0.88,1.406,0.163,2.0,10.8
361,Montrose Beach,16.0,3.25,1.411,0.213,3.0,11.6
3612,Ohio Street Beach,16.0,1.07,1.659,0.078,4.0,10.7
10771,Calumet Beach,23.0,0.68,1.4680000000000002,0.08199999999999999,2.0,10.3
5282,Osterman Beach,14.6,0.8,1.305,0.106,7.0,12.0
9812,Montrose Beach,22.9,3.66,1.6980000000000002,0.23800000000000002,3.0,10.9
897,Calumet Beach,18.4,1.6,1.3730000000000002,0.109,4.0,11.1
4658,Montrose Beach,18.3,0.54,1.6840000000000002,0.156,4.0,13.0
10589,Osterman Beach,22.5,1.83,1.3659999999999999,0.12,3.0,10.4
8780,Calumet Beach,21.8,1.11,1.411,0.107,2.0,11.0
10234,Montrose Beach,21.5,2.31,1.6369999999999998,0.09300000000000001,4.0,10.8
4319,Osterman Beach,15.5,0.58,1.12,0.113,6.0,10.9
1021,Osterman Beach,16.9,2.94,1.2930000000000001,0.138,3.0,12.2
9451,Ohio Street Beach,22.8,604.6,1.85,0.225,4.0,10.6
10430,Ohio Street Beach,21.8,20.67,1.876,0.29100000000000004,5.0,10.2
4530,Montrose Beach,16.2,0.17,1.555,0.102,3.0,10.1
9628,Osterman Beach,23.1,7.05,1.402,0.278,4.0,10.8
1426,Montrose Beach,16.9,1.24,1.6540000000000001,0.08800000000000001,4.0,11.1
10082,Ohio Street Beach,22.1,102.66,1.831,0.215,3.0,10.4
4987,Montrose Beach,14.8,1.11,1.673,0.142,4.0,12.4
9129,Calumet Beach,22.4,0.51,1.4680000000000002,0.126,4.0,10.9
832,Calumet Beach,18.1,2.32,1.3969999999999998,0.126,4.0,11.1
9687,Montrose Beach,23.5,10.41,1.7,0.33899999999999997,3.0,11.0
2327,63rd Street Beach,19.2,0.59,1.706,0.16399999999999998,2.0,11.3
16,Calumet Beach,17.1,1.8,1.501,0.188,4.0,11.7
10131,Ohio Street Beach,21.4,4.27,1.811,0.243,5.0,10.4
953,Montrose Beach,15.1,3.03,1.524,0.152,3.0,11.2
2879,63rd Street Beach,21.0,1.77,1.795,0.233,4.0,11.2
10316,Ohio Street Beach,23.6,5.48,1.7280000000000002,0.109,3.0,10.3
841,Calumet Beach,17.9,2.3,1.4069999999999998,0.121,5.0,11.1
6241,63rd Street Beach,21.0,0.3,1.854,0.111,4.0,11.4
11478,Montrose Beach,21.1,0.35,1.651,0.1,4.0,9.7
6632,Rainbow Beach,20.5,0.81,1.579,0.10400000000000001,3.0,11.2
9508,Montrose Beach,22.5,6.58,1.7990000000000002,0.336,4.0,11.0
6271,Calumet Beach,23.1,0.91,1.456,0.12,2.0,11.6
10133,Montrose Beach,22.0,10.94,1.758,0.322,4.0,10.8
5295,Ohio Street Beach,16.7,0.56,1.7180000000000002,0.1,5.0,11.7
7550,Ohio Street Beach,21.5,2.27,1.5859999999999999,0.155,2.0,11.0
9205,Montrose Beach,21.9,5.23,1.7469999999999999,0.21600000000000003,4.0,11.1
6340,Osterman Beach,18.7,0.46,1.3630000000000002,0.102,3.0,11.7
2253,Osterman Beach,16.7,0.76,1.308,0.109,4.0,11.5
227,Calumet Beach,17.8,1.0,1.3019999999999998,0.098,2.0,11.6
4734,Calumet Beach,21.7,1.01,1.4609999999999999,0.153,3.0,12.3
6705,Osterman Beach,14.9,0.88,1.311,0.11,6.0,11.6
6086,Ohio Street Beach,20.6,0.94,1.828,0.183,3.0,11.4
8274,Calumet Beach,19.5,1.29,1.429,0.09,2.0,11.1
8153,Montrose Beach,20.4,9.77,1.6540000000000001,0.168,3.0,11.3
218,Calumet Beach,18.1,1.07,1.3659999999999999,0.136,2.0,11.6
333,Montrose Beach,15.7,0.19,1.3130000000000002,0.165,3.0,11.6
6453,Osterman Beach,19.4,1.41,1.389,0.163,6.0,11.6
10982,Montrose Beach,22.6,0.98,1.743,0.28800000000000003,3.0,10.4
11131,Ohio Street Beach,23.8,72.5,1.746,0.139,3.0,9.6
6124,Osterman Beach,18.2,0.88,1.421,0.151,6.0,11.7
8789,Ohio Street Beach,20.6,2.54,1.778,0.083,2.0,10.7
84,Montrose Beach,14.8,5.66,1.4409999999999998,0.253,4.0,11.8
2502,63rd Street Beach,19.4,0.46,1.7309999999999999,0.091,4.0,11.3
3098,Rainbow Beach,19.0,0.58,1.579,0.094,4.0,10.9
6033,Calumet Beach,21.8,1.8,1.514,0.159,3.0,11.7
2829,63rd Street Beach,19.2,1.16,1.81,0.261,4.0,11.2
10180,Calumet Beach,22.2,1.68,1.453,0.16,3.0,10.6
51,Montrose Beach,14.8,6.28,1.526,0.282,5.0,11.8
3293,Rainbow Beach,17.1,1.04,1.4909999999999999,0.146,4.0,10.9
10859,Osterman Beach,23.6,0.62,1.4780000000000002,0.162,4.0,10.3
6818,Calumet Beach,16.4,1.12,1.4769999999999999,0.077,3.0,11.5
4162,Osterman Beach,17.5,0.37,1.296,0.09699999999999999,3.0,10.9
2959,Ohio Street Beach,19.0,0.67,1.758,0.126,3.0,10.8
7755,Montrose Beach,18.7,4.58,1.629,0.262,4.0,11.5
2210,Montrose Beach,16.4,0.69,1.6119999999999999,0.138,4.0,10.9
11537,Ohio Street Beach,22.1,17.79,1.619,0.121,4.0,8.5
8137,Calumet Beach,19.6,1.59,1.432,0.052000000000000005,7.0,11.1
2247,Osterman Beach,16.6,0.76,1.3130000000000002,0.11800000000000001,3.0,11.5
6902,Calumet Beach,18.0,3.65,1.4909999999999999,0.091,2.0,11.4
6888,Montrose Beach,13.9,23.58,1.7719999999999998,0.556,7.0,11.6
11392,Osterman Beach,24.0,4.32,1.367,0.248,3.0,9.6
6268,Ohio Street Beach,22.3,1.03,1.7730000000000001,0.171,3.0,11.4
5412,Calumet Beach,17.6,1.46,1.466,0.087,8.0,11.9
2894,Calumet Beach,20.1,0.92,1.5019999999999998,0.131,2.0,10.6
4528,Calumet Beach,17.2,1.39,1.383,0.079,3.0,12.5
2642,Rainbow Beach,20.3,0.46,1.5919999999999999,0.145,2.0,11.1
7707,Osterman Beach,18.9,1.77,1.3030000000000002,0.151,3.0,11.3
9406,Ohio Street Beach,23.7,572.63,1.829,0.253,3.0,10.6
3088,63rd Street Beach,19.6,0.74,1.7519999999999998,0.111,4.0,11.1
10525,Osterman Beach,22.6,2.66,1.3769999999999998,0.151,4.0,10.5
10939,Osterman Beach,23.6,0.22,1.479,0.121,3.0,10.2
2627,63rd Street Beach,20.0,0.4,1.829,0.263,2.0,11.3
4785,Ohio Street Beach,18.3,0.74,1.777,0.105,2.0,12.2
6793,Calumet Beach,17.6,4.35,1.652,0.26899999999999996,7.0,11.5
9411,Calumet Beach,23.1,1.37,1.484,0.248,4.0,10.8
3667,Calumet Beach,18.6,3.68,1.284,0.086,4.0,10.4
90,Montrose Beach,14.8,5.58,1.4,0.228,3.0,11.8
7722,Ohio Street Beach,20.1,4.63,1.87,0.386,4.0,11.0
4978,Calumet Beach,19.5,1.18,1.501,0.092,3.0,12.1
11528,Montrose Beach,18.2,0.22,1.5330000000000001,0.122,4.0,9.5
1480,Calumet Beach,20.2,1.37,1.479,0.076,5.0,10.9
279,Montrose Beach,15.6,0.28,1.291,0.086,7.0,11.7
7814,Osterman Beach,17.9,37.7,1.479,0.47600000000000003,7.0,11.2
6130,Osterman Beach,18.0,1.03,1.416,0.136,2.0,11.7
2846,Ohio Street Beach,19.2,1.07,1.821,0.183,4.0,10.8
8549,Calumet Beach,21.6,0.85,1.44,0.109,4.0,11.0
4716,Calumet Beach,22.5,1.28,1.496,0.214,3.0,12.3
3525,Ohio Street Beach,16.5,1.22,1.723,0.126,3.0,10.7
11012,Ohio Street Beach,24.1,23.38,1.8459999999999999,0.209,10.0,9.7
1661,63rd Street Beach,16.5,0.69,1.589,0.087,5.0,11.6
685,Calumet Beach,18.4,2.08,1.429,0.136,3.0,11.2
775,Calumet Beach,17.4,2.74,1.3869999999999998,0.161,4.0,11.1
10962,Montrose Beach,24.0,0.27,1.7630000000000001,0.24,2.0,10.4
4281,63rd Street Beach,16.8,0.78,1.6219999999999999,0.114,4.0,10.7
855,Calumet Beach,17.5,2.03,1.39,0.107,4.0,11.1
5149,Ohio Street Beach,19.6,0.93,1.665,0.139,3.0,11.8
6604,63rd Street Beach,21.2,0.44,1.85,0.086,5.0,11.4
2371,Osterman Beach,17.5,0.66,1.319,0.1,2.0,11.5
4236,Montrose Beach,16.1,0.24,1.535,0.102,2.0,10.2
10546,Ohio Street Beach,21.7,12.37,1.732,0.08,3.0,10.2
1028,Ohio Street Beach,18.4,3.25,1.656,0.138,3.0,11.4
2805,Calumet Beach,19.5,1.06,1.514,0.139,3.0,10.6
2564,Osterman Beach,20.7,0.62,1.298,0.095,10.0,11.4
7870,Osterman Beach,18.1,29.06,1.389,0.273,7.0,11.2
6614,Rainbow Beach,21.0,0.69,1.618,0.092,4.0,11.2
3868,Rainbow Beach,18.2,1.24,1.6669999999999998,0.145,3.0,10.7
1956,Calumet Beach,19.2,1.14,1.567,0.149,3.0,10.8
11439,Osterman Beach,23.4,2.66,1.2890000000000001,0.171,3.0,9.5
10731,Osterman Beach,22.6,0.57,1.446,0.11699999999999999,3.0,10.3
701,Montrose Beach,15.8,27.6,1.614,0.287,3.0,11.3
3315,Osterman Beach,16.9,0.53,1.295,0.134,3.0,11.2
1540,Rainbow Beach,15.8,0.67,1.412,0.10099999999999999,5.0,11.5
4730,Montrose Beach,18.1,0.62,1.683,0.265,3.0,12.8
675,Montrose Beach,16.2,24.35,1.608,0.268,3.0,11.3
10346,Osterman Beach,22.0,2.08,1.3619999999999999,0.10400000000000001,3.0,10.6
8989,Ohio Street Beach,20.9,1.4,1.785,0.11199999999999999,3.0,10.7
2546,Osterman Beach,18.3,0.59,1.2819999999999998,0.094,2.0,11.4
2276,Ohio Street Beach,18.7,0.7,1.643,0.11800000000000001,2.0,11.0
537,Ohio Street Beach,17.7,0.83,1.5619999999999998,0.153,3.0,12.0
2724,Osterman Beach,18.1,4.32,1.396,0.24100000000000002,4.0,11.3
1544,Rainbow Beach,15.5,0.68,1.5019999999999998,0.109,5.0,11.5
7094,Osterman Beach,14.3,58.56,1.426,0.379,7.0,11.4
6940,Ohio Street Beach,17.9,6.86,1.7890000000000001,0.213,4.0,11.1
1996,Ohio Street Beach,17.5,1.27,1.744,0.12300000000000001,3.0,11.1
